f0_,a_stn,a_wban,lat,lon,elev,year,mo,da,temp,dewp,stp,visib,wdsp,mxpsd,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
6858,722197,53819,33.355,-84.567,+0243.2,2015,05,20,76.4,65.0,986.9,9.8,2.1,8.0,89.1,64.9,0.0,999.9,0,0,0,0,0,0
6859,722197,53819,33.355,-84.567,+0243.2,2015,05,25,72.2,63.5,995.1,9.3,4.8,9.9,84.9,55.9,0.0,999.9,1,1,0,0,0,0
6860,722197,53819,33.355,-84.567,+0243.2,2015,05,29,74.1,64.6,993.2,8.0,3.6,9.9,84.9,64.9,1.81,999.9,1,0,0,0,0,0
6861,722197,53819,33.355,-84.567,+0243.2,2015,06,03,71.5,65.7,986.0,9.4,3.8,9.9,84.9,64.0,0.0,999.9,0,1,0,0,1,0
6862,722197,53819,33.355,-84.567,+0243.2,2015,06,04,71.0,63.7,988.2,10.0,3.8,8.0,82.0,64.0,0.47,999.9,0,0,0,0,0,0
6863,722197,53819,33.355,-84.567,+0243.2,2015,06,06,76.3,64.3,986.5,9.8,2.2,8.0,90.0,61.0,0.0,999.9,0,0,0,0,0,0
6864,722197,53819,33.355,-84.567,+0243.2,2015,06,07,76.8,65.2,987.6,6.9,2.0,7.0,91.0,64.0,0.0,999.9,0,0,0,0,0,0
6865,722197,53819,33.355,-84.567,+0243.2,2015,06,11,75.8,69.7,986.7,6.7,1.7,8.0,87.1,66.9,0.01,999.9,0,1,0,0,1,0
6866,722197,53819,33.355,-84.567,+0243.2,2015,06,17,83.2,70.6,991.1,10.0,1.6,6.0,96.1,70.0,0.0,999.9,0,0,0,0,0,0
6867,722197,53819,33.355,-84.567,+0243.2,2015,06,21,80.0,72.6,989.6,9.0,2.8,7.0,91.9,71.1,0.49,999.9,0,0,0,0,0,0
6868,722197,53819,33.355,-84.567,+0243.2,2015,06,24,79.9,72.7,990.7,9.4,2.3,13.0,95.0,71.1,0.0,999.9,0,1,0,0,1,0
6869,722197,53819,33.355,-84.567,+0243.2,2015,07,09,80.6,71.0,992.6,9.3,1.9,6.0,91.9,69.1,0.01,999.9,0,0,0,0,0,0
6870,722197,53819,33.355,-84.567,+0243.2,2015,07,13,81.6,72.7,986.0,9.1,3.0,11.1,93.9,69.1,0.24,999.9,0,1,0,0,1,0
6871,722197,53819,33.355,-84.567,+0243.2,2015,07,19,80.1,73.3,988.0,8.9,2.7,9.9,96.1,71.1,0.01,999.9,0,1,0,0,1,0
6872,722197,53819,33.355,-84.567,+0243.2,2015,07,20,82.5,73.4,985.4,9.2,3.0,8.0,93.9,72.0,0.12,999.9,0,0,0,0,0,0
6873,722197,53819,33.355,-84.567,+0243.2,2015,07,26,80.2,69.6,986.8,8.7,1.2,6.0,93.9,69.1,0.0,999.9,0,0,0,0,0,0
6874,722197,53819,33.355,-84.567,+0243.2,2015,07,28,83.2,71.9,986.9,8.5,1.7,6.0,97.0,71.1,0.0,999.9,0,0,0,0,0,0
6875,722197,53819,33.355,-84.567,+0243.2,2015,08,08,78.5,68.9,984.1,9.8,1.7,5.1,93.0,68.0,0.04,999.9,0,0,0,0,0,0
6876,722197,53819,33.355,-84.567,+0243.2,2015,08,22,78.6,72.8,989.2,5.0,0.8,4.1,90.0,71.1,0.02,999.9,0,0,0,0,0,0
6877,722197,53819,33.355,-84.567,+0243.2,2015,08,23,77.1,71.5,987.6,7.2,2.8,8.9,86.0,69.8,0.25,999.9,1,1,0,0,1,0
6878,722197,53819,33.355,-84.567,+0243.2,2015,08,24,78.0,70.7,986.4,6.1,4.4,11.1,89.1,70.0,0.95,999.9,0,0,0,0,0,0
6879,722197,53819,33.355,-84.567,+0243.2,2015,08,25,74.3,61.2,985.9,8.4,6.0,9.9,89.1,64.0,0.0,999.9,0,0,0,0,0,0
6880,722197,53819,33.355,-84.567,+0243.2,2015,08,27,73.2,64.5,987.5,6.1,3.9,8.0,86.0,57.0,0.0,999.9,0,0,0,0,0,0
6881,722197,53819,33.355,-84.567,+0243.2,2015,08,29,72.4,69.7,992.4,3.9,1.8,8.0,82.9,64.9,0.0,999.9,0,1,0,0,0,0
6882,722197,53819,33.355,-84.567,+0243.2,2015,08,30,70.9,68.3,990.8,4.7,2.6,8.0,78.1,66.9,0.58,999.9,1,1,0,0,0,0
6883,722197,53819,33.355,-84.567,+0243.2,2015,09,05,77.6,69.8,989.5,8.6,3.4,9.9,91.9,66.9,0.0,999.9,0,0,0,0,0,0
6884,722197,53819,33.355,-84.567,+0243.2,2015,09,10,73.8,70.6,985.2,7.0,3.0,19.0,86.0,68.0,0.78,999.9,1,1,0,0,1,0
6885,722197,53819,33.355,-84.567,+0243.2,2015,09,11,73.9,69.4,984.6,7.7,3.0,8.0,84.0,68.0,0.78,999.9,0,1,0,0,1,0
6886,722197,53819,33.355,-84.567,+0243.2,2015,09,16,64.8,58.4,996.8,9.9,1.7,8.9,79.0,51.1,0.0,999.9,0,0,0,0,0,0
6887,722197,53819,33.355,-84.567,+0243.2,2015,09,23,70.1,63.9,991.2,10.0,3.0,8.0,81.0,63.0,0.35,999.9,0,0,0,0,0,0
6888,722197,53819,33.355,-84.567,+0243.2,2015,09,26,67.9,65.5,987.9,8.7,2.0,6.0,75.9,60.1,0.17,999.9,0,1,0,0,0,0
6889,722197,53819,33.355,-84.567,+0243.2,2015,09,30,74.0,69.1,981.7,6.6,3.4,8.9,84.0,68.0,0.66,999.9,1,0,0,0,0,0
6890,722197,53819,33.355,-84.567,+0243.2,2015,10,06,66.8,59.4,988.3,10.0,3.6,7.0,75.9,57.9,0.06,999.9,0,1,0,0,0,0
6891,722197,53819,33.355,-84.567,+0243.2,2015,10,15,60.1,51.0,990.7,10.0,0.6,5.1,81.0,45.0,0.0,999.9,0,0,0,0,0,0
6892,722197,53819,33.355,-84.567,+0243.2,2015,10,17,53.9,38.5,994.8,10.0,4.0,11.1,79.0,39.0,0.0,999.9,0,0,0,0,0,0
6893,722197,53819,33.355,-84.567,+0243.2,2015,10,28,64.0,60.1,982.2,7.5,5.5,9.9,78.1,51.1,0.27,999.9,0,1,0,0,0,0
6894,722197,53819,33.355,-84.567,+0243.2,2015,10,29,60.9,58.8,983.1,7.4,1.9,7.0,78.1,53.1,0.1,999.9,0,0,0,0,0,0
6895,722197,53819,33.355,-84.567,+0243.2,2015,11,05,65.0,64.4,994.9,5.5,4.3,6.0,66.9,62.6,0.05,999.9,0,1,0,0,0,0
6896,722197,53819,33.355,-84.567,+0243.2,2015,11,07,67.9,65.8,991.7,7.2,2.7,11.1,80.1,66.0,3.22,999.9,1,1,0,0,1,0
6897,722197,53819,33.355,-84.567,+0243.2,2015,11,08,54.2,52.0,994.0,8.0,6.6,15.0,66.0,48.2,0.21,999.9,0,1,0,0,0,0
6898,722197,53819,33.355,-84.567,+0243.2,2015,11,10,54.7,51.5,990.7,8.7,4.2,8.0,66.0,46.0,0.04,999.9,0,1,0,0,0,0
6899,722197,53819,33.355,-84.567,+0243.2,2015,11,16,48.9,42.5,997.0,10.0,1.6,7.0,69.1,30.0,0.0,999.9,0,0,0,0,0,0
6900,722197,53819,33.355,-84.567,+0243.2,2015,11,17,57.9,52.4,992.7,9.9,5.5,14.0,72.0,36.0,0.0,999.9,0,0,0,0,0,0
6901,722197,53819,33.355,-84.567,+0243.2,2015,11,20,54.2,43.0,992.6,9.9,3.4,6.0,72.0,42.1,0.0,999.9,0,0,0,0,0,0
6902,722197,53819,33.355,-84.567,+0243.2,2015,11,22,46.2,34.5,988.6,10.0,9.1,15.9,59.0,37.0,0.0,999.9,0,0,0,0,0,0
6903,722197,53819,33.355,-84.567,+0243.2,2015,11,29,59.0,52.4,993.1,9.6,1.0,6.0,73.9,43.0,0.0,999.9,0,0,0,0,0,0
6904,722197,53819,33.355,-84.567,+0243.2,2015,12,02,60.2,55.0,984.9,9.5,4.1,11.1,72.0,52.0,0.17,999.9,0,1,0,0,0,0
6905,722197,53819,33.355,-84.567,+0243.2,2015,12,10,55.7,50.0,987.6,9.3,1.5,7.0,68.0,30.0,0.0,999.9,0,0,0,0,0,0
6906,722197,53819,33.355,-84.567,+0243.2,2015,12,16,49.9,44.2,985.6,7.9,1.8,8.0,72.0,36.0,0.0,999.9,1,0,0,0,0,0
6907,722197,53819,33.355,-84.567,+0243.2,2015,12,17,59.1,57.1,982.1,7.2,3.5,7.0,66.2,55.0,1.72,999.9,0,1,0,0,0,0
6908,722250,13829,32.35,-85.0,+0070.7,2015,01,23,51.6,46.4,1007.9,8.1,5.3,9.9,60.1,35.6,1.29,999.9,0,1,0,0,0,0
6909,722250,13829,32.35,-85.0,+0070.7,2015,02,17,46.0,38.6,1003.0,9.4,9.6,19.0,65.3,35.4,0.68,999.9,0,1,0,0,0,0
6910,722250,13829,32.35,-85.0,+0070.7,2015,02,23,55.4,51.1,1013.5,8.7,6.9,14.0,64.4,47.8,0.56,999.9,0,1,0,0,0,0
6911,722250,13829,32.35,-85.0,+0070.7,2015,02,24,44.4,37.5,1011.2,9.5,5.9,9.9,51.8,37.4,0.28,999.9,0,1,0,0,0,0
6912,722250,13829,32.35,-85.0,+0070.7,2015,03,22,60.2,55.1,1007.8,10.0,3.8,8.0,77.5,55.2,0.07,999.9,0,1,0,0,0,0
6913,722250,13829,32.35,-85.0,+0070.7,2015,03,23,59.3,56.2,1005.5,9.8,4.0,9.9,63.3,55.6,0.11,999.9,0,1,0,0,0,0
6914,722250,13829,32.35,-85.0,+0070.7,2015,03,24,60.4,54.8,1011.0,8.8,2.9,8.0,72.9,47.7,0.0,999.9,1,1,0,0,0,0
6915,722250,13829,32.35,-85.0,+0070.7,2015,04,29,59.7,57.5,999.9,9.4,4.5,8.9,74.5,54.3,0.81,999.9,0,1,0,0,0,0
6916,722250,13829,32.35,-85.0,+0070.7,2015,05,28,75.7,68.5,1012.2,10.0,6.0,19.0,88.2,62.1,0.04,999.9,0,1,0,0,1,0
6917,722250,13829,32.35,-85.0,+0070.7,2015,08,07,81.0,76.1,1002.5,9.6,5.6,25.1,91.4,75.2,2.66,999.9,0,1,0,0,1,0
6918,722250,13829,32.35,-85.0,+0070.7,2015,08,11,80.3,75.9,1005.5,10.0,4.1,20.0,94.6,72.7,0.42,999.9,0,1,0,0,1,0
6919,722250,13829,32.35,-85.0,+0070.7,2015,09,13,65.8,54.4,1006.7,9.3,4.4,8.9,77.4,51.8,0.0,999.9,1,0,0,0,0,0
6920,722250,13829,32.35,-85.0,+0070.7,2015,09,23,73.4,66.3,1009.6,10.0,4.5,13.0,84.2,63.9,0.0,999.9,0,0,0,0,0,0
6921,722250,13829,32.35,-85.0,+0070.7,2015,10,01,70.5,67.6,1000.1,10.0,5.5,11.1,87.4,66.2,0.0,999.9,0,0,0,0,0,0
6922,722250,13829,32.35,-85.0,+0070.7,2015,10,02,67.7,64.7,998.6,9.2,6.1,9.9,75.6,64.4,0.46,999.9,0,1,0,0,0,0
6923,722250,13829,32.35,-85.0,+0070.7,2015,10,06,69.5,62.4,1007.1,10.0,3.6,7.0,81.3,63.7,0.0,999.9,0,1,0,0,0,0
6924,722250,13829,32.35,-85.0,+0070.7,2015,11,09,53.4,51.9,1010.1,8.5,6.4,11.1,66.9,50.9,2.53,999.9,0,1,0,0,0,0
6925,722250,13829,32.35,-85.0,+0070.7,2015,12,26,69.2,66.8,1014.3,8.1,4.1,12.0,80.6,60.8,0.05,999.9,1,1,0,0,0,0
6926,722255,93842,32.516,-84.942,+0119.5,2015,01,04,63.9,58.8,1005.2,9.6,7.8,15.0,70.0,51.1,0.56,999.9,0,1,0,0,1,0
6927,722255,93842,32.516,-84.942,+0119.5,2015,01,05,47.0,30.8,1015.9,10.0,6.5,9.9,70.0,39.0,0.73,999.9,0,0,0,0,0,0
6928,722255,93842,32.516,-84.942,+0119.5,2015,01,15,41.3,38.0,1008.1,8.6,0.7,5.1,51.1,37.9,0.0,999.9,0,1,0,0,0,0
6929,722255,93842,32.516,-84.942,+0119.5,2015,01,20,49.0,34.8,1002.6,10.0,1.5,7.0,68.0,28.9,0.0,999.9,0,0,0,0,0,0
6930,722255,93842,32.516,-84.942,+0119.5,2015,01,22,52.9,27.5,1008.9,10.0,4.4,9.9,68.0,37.9,0.0,999.9,0,0,0,0,0,0
6931,722255,93842,32.516,-84.942,+0119.5,2015,01,25,43.6,30.4,999.9,9.9,4.1,15.9,62.1,28.9,0.02,999.9,0,0,0,0,0,0
6932,722255,93842,32.516,-84.942,+0119.5,2015,01,30,51.3,32.8,1009.2,10.0,7.7,14.0,62.1,32.0,0.0,999.9,0,0,0,0,0,0
6933,722255,93842,32.516,-84.942,+0119.5,2015,02,05,47.1,32.0,1004.7,9.9,5.2,12.0,57.9,35.1,0.05,999.9,0,1,0,0,0,0
6934,722255,93842,32.516,-84.942,+0119.5,2015,02,09,58.6,51.5,997.2,8.8,5.4,11.1,68.0,55.0,0.0,999.9,0,1,0,0,0,0
6935,722255,93842,32.516,-84.942,+0119.5,2015,02,11,47.1,32.7,1002.4,10.0,2.7,7.0,64.0,33.1,0.0,999.9,0,0,0,0,0,0
6936,722255,93842,32.516,-84.942,+0119.5,2015,02,20,27.2,0.9,1014.7,10.0,4.3,8.0,36.0,21.0,0.0,999.9,0,0,0,0,0,0
6937,722255,93842,32.516,-84.942,+0119.5,2015,02,21,43.5,21.3,1010.0,10.0,7.6,15.9,66.0,21.0,0.0,999.9,0,0,0,0,0,0
6938,722255,93842,32.516,-84.942,+0119.5,2015,02,27,41.5,27.0,1011.1,9.9,5.0,8.0,55.9,30.0,0.0,999.9,0,0,0,0,0,0
6939,722255,93842,32.516,-84.942,+0119.5,2015,02,28,45.0,27.9,1016.9,10.0,7.1,14.0,59.0,30.0,0.0,999.9,0,0,0,0,0,0
6940,722255,93842,32.516,-84.942,+0119.5,2015,03,03,64.2,58.8,1007.7,7.8,3.3,8.9,77.0,46.0,0.01,999.9,0,1,0,0,0,0
6941,722255,93842,32.516,-84.942,+0119.5,2015,03,17,67.8,48.8,1002.2,10.0,5.3,15.9,84.0,45.0,0.0,999.9,0,1,0,0,0,0
6942,722255,93842,32.516,-84.942,+0119.5,2015,03,27,59.5,46.5,995.7,10.0,10.4,19.0,75.0,50.0,0.01,999.9,0,1,0,0,0,0
6943,722255,93842,32.516,-84.942,+0119.5,2015,04,06,67.8,52.8,1007.5,10.0,5.7,11.1,77.0,48.0,0.0,999.9,0,1,0,0,0,0
6944,722255,93842,32.516,-84.942,+0119.5,2015,04,09,75.1,61.4,1004.5,10.0,3.4,13.0,88.0,62.1,0.0,999.9,0,0,0,0,0,0
6945,722255,93842,32.516,-84.942,+0119.5,2015,04,10,71.3,64.4,1003.6,9.6,5.0,13.0,86.0,62.1,0.0,999.9,0,1,0,0,1,0
6946,722255,93842,32.516,-84.942,+0119.5,2015,04,14,71.8,67.1,1004.0,7.8,4.5,15.0,82.0,64.9,0.42,999.9,0,1,0,0,1,0
6947,722255,93842,32.516,-84.942,+0119.5,2015,04,15,69.9,65.4,1002.8,8.3,2.3,12.0,82.0,66.0,1.03,999.9,0,1,0,0,1,0
6948,722255,93842,32.516,-84.942,+0119.5,2015,04,19,68.6,66.0,996.1,7.6,5.4,15.0,75.0,63.0,0.17,999.9,0,1,0,0,1,0
6949,722255,93842,32.516,-84.942,+0119.5,2015,04,24,66.7,42.0,1001.8,10.0,4.1,8.0,80.1,55.0,0.0,999.9,0,0,0,0,0,0
6950,722255,93842,32.516,-84.942,+0119.5,2015,05,07,72.4,52.8,1004.6,10.0,2.7,11.1,87.1,55.0,0.0,999.9,0,0,0,0,0,0
6951,722255,93842,32.516,-84.942,+0119.5,2015,05,10,78.3,62.1,1004.3,10.0,2.4,7.0,91.0,64.0,0.0,999.9,0,0,0,0,0,0
6952,722255,93842,32.516,-84.942,+0119.5,2015,05,15,72.1,66.0,1008.6,9.3,6.3,11.1,90.0,57.9,0.57,999.9,0,1,0,0,1,0
6953,722255,93842,32.516,-84.942,+0119.5,2015,05,18,79.1,67.2,1007.4,9.9,3.8,12.0,90.0,68.0,0.07,999.9,0,1,0,0,0,0
6954,722255,93842,32.516,-84.942,+0119.5,2015,05,21,75.7,61.9,1000.6,10.0,9.2,15.0,84.9,66.2,0.0,999.9,0,0,0,0,0,0
6955,722255,93842,32.516,-84.942,+0119.5,2015,05,23,73.1,52.6,1010.4,10.0,6.8,13.0,86.0,55.0,0.0,999.9,0,0,0,0,0,0
6956,722255,93842,32.516,-84.942,+0119.5,2015,06,08,79.1,67.3,1002.2,10.0,4.1,12.0,91.0,68.0,0.0,999.9,0,1,0,0,1,0
6957,722255,93842,32.516,-84.942,+0119.5,2015,06,15,83.2,68.8,1004.9,10.0,1.8,7.0,93.9,69.1,0.0,999.9,0,0,0,0,0,0
6958,722255,93842,32.516,-84.942,+0119.5,2015,06,18,83.9,69.5,1004.0,10.0,4.3,18.1,97.0,73.9,0.0,999.9,0,1,0,0,1,0
6959,722255,93842,32.516,-84.942,+0119.5,2015,06,23,85.2,69.6,1004.8,10.0,3.4,12.0,97.0,73.9,0.0,999.9,0,0,0,0,0,0
6960,722255,93842,32.516,-84.942,+0119.5,2015,06,24,81.2,70.5,1004.8,10.0,5.9,18.1,97.0,71.1,0.0,999.9,0,1,0,0,1,0
6961,722255,93842,32.516,-84.942,+0119.5,2015,06,25,79.4,69.1,1004.3,9.6,3.7,9.9,93.9,69.1,1.16,999.9,0,1,0,0,1,0
6962,722255,93842,32.516,-84.942,+0119.5,2015,06,27,78.4,71.3,999.5,10.0,5.8,13.0,91.9,73.0,0.04,999.9,0,0,0,0,0,0
6963,722255,93842,32.516,-84.942,+0119.5,2015,06,28,77.3,66.6,999.8,9.8,5.1,12.0,90.0,71.1,0.29,999.9,0,1,0,0,0,0
6964,722255,93842,32.516,-84.942,+0119.5,2015,06,30,78.8,67.0,1001.7,9.4,5.8,17.1,88.0,66.0,0.0,999.9,0,1,0,0,0,0
6965,722255,93842,32.516,-84.942,+0119.5,2015,07,03,80.8,70.4,1001.9,10.0,8.0,15.9,90.0,68.0,0.13,999.9,0,0,0,0,0,0
6966,722255,93842,32.516,-84.942,+0119.5,2015,07,08,82.9,69.9,1006.3,9.9,2.7,8.0,93.9,69.1,0.0,999.9,0,0,0,0,0,0
6967,722255,93842,32.516,-84.942,+0119.5,2015,07,14,86.5,71.3,996.9,10.0,6.9,12.0,97.0,75.9,0.0,999.9,0,0,0,0,0,0
6968,722255,93842,32.516,-84.942,+0119.5,2015,07,17,85.6,66.6,1000.5,10.0,2.5,8.0,99.0,72.0,0.0,999.9,0,0,0,0,0,0
6969,722255,93842,32.516,-84.942,+0119.5,2015,07,20,84.6,70.9,999.4,9.9,4.6,8.9,99.0,73.9,0.02,999.9,0,0,0,0,0,0
6970,722255,93842,32.516,-84.942,+0119.5,2015,07,21,88.0,71.8,997.4,10.0,7.0,15.0,99.0,73.9,0.0,999.9,0,0,0,0,0,0
6971,722255,93842,32.516,-84.942,+0119.5,2015,08,04,85.7,68.0,999.9,10.0,2.4,8.0,99.0,73.0,0.19,999.9,0,0,0,0,0,0
6972,722255,93842,32.516,-84.942,+0119.5,2015,08,13,80.2,61.9,1001.0,10.0,3.5,8.0,93.9,69.1,0.0,999.9,0,0,0,0,0,0
6973,722255,93842,32.516,-84.942,+0119.5,2015,08,16,79.3,68.0,1004.8,9.8,5.8,18.1,90.0,72.0,0.0,999.9,0,1,0,0,1,0
6974,722255,93842,32.516,-84.942,+0119.5,2015,08,19,78.2,73.5,1001.1,9.6,3.6,17.1,87.1,73.0,0.71,999.9,0,1,0,0,1,0
6975,722255,93842,32.516,-84.942,+0119.5,2015,08,22,83.0,72.5,1002.4,10.0,1.4,12.0,91.9,73.0,0.0,999.9,0,1,0,0,1,0
6976,722255,93842,32.516,-84.942,+0119.5,2015,08,28,77.5,68.7,1002.9,10.0,6.8,15.9,89.1,68.0,0.0,999.9,0,1,0,0,1,0
6977,722255,93842,32.516,-84.942,+0119.5,2015,09,01,79.5,68.8,1004.3,10.0,2.0,5.1,90.0,71.1,0.0,999.9,0,0,0,0,0,0
6978,722255,93842,32.516,-84.942,+0119.5,2015,09,08,75.7,70.5,1001.1,9.3,6.1,12.0,87.1,71.1,0.02,999.9,0,1,0,0,0,0
6979,722255,93842,32.516,-84.942,+0119.5,2015,09,15,70.3,55.8,1009.8,10.0,5.9,13.0,81.0,52.0,0.0,999.9,0,0,0,0,0,0
6980,722255,93842,32.516,-84.942,+0119.5,2015,09,17,72.9,60.1,1005.4,10.0,5.3,9.9,84.9,63.0,0.07,999.9,0,0,0,0,0,0
6981,722255,93842,32.516,-84.942,+0119.5,2015,09,19,76.8,61.9,999.2,10.0,3.1,7.0,90.0,64.0,0.04,999.9,0,0,0,0,0,0
6982,722255,93842,32.516,-84.942,+0119.5,2015,09,25,64.9,61.0,1001.6,9.0,3.6,8.0,69.8,60.8,0.37,999.9,0,1,0,0,0,0
6983,722255,93842,32.516,-84.942,+0119.5,2015,10,02,66.7,61.4,993.2,9.5,5.8,11.1,75.0,64.0,0.09,999.9,0,1,0,0,0,0
6984,722255,93842,32.516,-84.942,+0119.5,2015,10,09,71.4,62.7,1004.4,10.0,1.3,5.1,82.9,57.9,0.0,999.9,0,0,0,0,0,0
6985,722255,93842,32.516,-84.942,+0119.5,2015,10,20,58.6,41.2,1013.1,10.0,6.2,8.0,75.0,45.0,0.0,999.9,0,0,0,0,0,0
6986,722255,93842,32.516,-84.942,+0119.5,2015,10,21,63.6,49.8,1011.5,10.0,4.0,8.0,78.1,46.9,0.0,999.9,0,0,0,0,0,0
6987,722255,93842,32.516,-84.942,+0119.5,2015,11,01,65.8,63.0,1000.0,5.5,4.8,8.9,77.0,52.0,1.55,999.9,0,1,0,0,0,0
6988,722255,93842,32.516,-84.942,+0119.5,2015,11,12,57.5,54.6,1002.2,6.8,3.4,11.1,68.0,48.9,0.0,999.9,1,1,0,0,0,0
6989,722255,93842,32.516,-84.942,+0119.5,2015,11,13,56.5,38.9,1005.6,10.0,5.0,14.0,68.0,42.1,0.0,999.9,0,0,0,0,0,0
6990,722255,93842,32.516,-84.942,+0119.5,2015,11,15,49.5,33.7,1013.9,10.0,3.5,9.9,66.9,34.0,0.0,999.9,0,0,0,0,0,0
6991,722255,93842,32.516,-84.942,+0119.5,2015,11,17,63.1,55.1,1005.7,10.0,8.5,15.0,75.0,46.9,0.0,999.9,0,0,0,0,0,0
6992,722255,93842,32.516,-84.942,+0119.5,2015,11,25,51.8,34.9,1015.7,10.0,7.6,14.0,66.9,32.0,0.0,999.9,0,0,0,0,0,0
6993,722255,93842,32.516,-84.942,+0119.5,2015,11,26,58.0,45.1,1018.7,10.0,9.3,14.0,72.0,39.9,0.0,999.9,0,0,0,0,0,0
6994,722255,93842,32.516,-84.942,+0119.5,2015,12,04,48.0,30.6,1014.4,10.0,5.9,14.0,60.1,41.0,0.0,999.9,0,0,0,0,0,0
6995,722255,93842,32.516,-84.942,+0119.5,2015,12,08,50.7,38.0,1006.2,10.0,1.3,7.0,70.0,36.0,0.0,999.9,0,0,0,0,0,0
6996,722255,93842,32.516,-84.942,+0119.5,2015,12,24,68.1,66.9,1001.0,7.3,6.1,20.0,72.0,61.0,3.6,999.9,0,1,0,0,1,0
6997,722270,13864,33.917,-84.517,+0325.5,2015,01,02,44.4,41.4,986.9,8.5,2.3,8.0,54.1,28.6,0.09,999.9,0,1,0,0,0,0
6998,722270,13864,33.917,-84.517,+0325.5,2015,01,04,58.0,55.2,980.1,6.5,7.9,20.0,63.3,47.1,2.36,999.9,1,1,0,0,1,0
6999,722270,13864,33.917,-84.517,+0325.5,2015,01,14,40.5,39.0,985.6,5.9,5.5,8.9,44.6,37.4,0.03,999.9,0,1,0,0,0,0
7000,722270,13864,33.917,-84.517,+0325.5,2015,01,16,39.0,30.7,982.7,9.5,8.3,14.0,51.8,30.2,0.05,999.9,0,1,0,0,0,0
7001,722270,13864,33.917,-84.517,+0325.5,2015,01,23,43.1,41.2,979.9,4.8,6.3,13.0,54.7,33.8,0.65,999.9,0,1,0,0,0,0
7002,722270,13864,33.917,-84.517,+0325.5,2015,03,10,61.9,52.2,981.6,9.4,5.5,14.0,78.8,50.5,0.01,999.9,0,1,0,0,0,0
7003,722270,13864,33.917,-84.517,+0325.5,2015,03,15,63.3,49.7,982.5,10.0,6.4,8.9,76.6,45.7,0.01,999.9,0,1,0,0,0,0
7004,722270,13864,33.917,-84.517,+0325.5,2015,03,28,43.2,21.6,979.8,10.0,9.9,15.0,58.3,34.0,0.0,999.9,0,1,0,0,0,0
7005,722270,13864,33.917,-84.517,+0325.5,2015,03,30,57.5,41.2,982.3,8.5,7.3,12.0,69.1,50.0,0.23,999.9,0,1,0,0,0,0
7006,722270,13864,33.917,-84.517,+0325.5,2015,04,16,54.5,52.4,984.3,8.7,6.2,12.0,59.9,51.8,0.02,999.9,0,1,0,0,0,0
7007,722270,13864,33.917,-84.517,+0325.5,2015,04,17,57.2,56.9,981.6,5.1,4.5,11.1,62.6,53.6,0.31,999.9,0,1,0,0,0,0
7008,722270,13864,33.917,-84.517,+0325.5,2015,04,29,58.7,52.6,971.4,9.1,3.7,9.9,72.5,52.2,0.04,999.9,0,1,0,0,0,0
7009,722270,13864,33.917,-84.517,+0325.5,2015,07,14,83.9,72.1,972.9,10.0,7.3,13.0,93.4,71.4,0.0,999.9,0,0,0,0,0,0
7010,722270,13864,33.917,-84.517,+0325.5,2015,07,22,80.2,71.9,975.2,9.5,5.1,21.0,92.5,72.0,0.0,999.9,0,1,0,0,1,0
7011,722270,13864,33.917,-84.517,+0325.5,2015,09,10,74.9,70.6,975.0,8.8,4.3,9.9,86.2,69.6,0.72,999.9,0,1,0,0,1,0
7012,722270,13864,33.917,-84.517,+0325.5,2015,10,04,64.9,62.9,969.3,7.3,5.1,12.0,70.0,57.9,0.34,999.9,0,1,0,0,0,0
7013,722270,13864,33.917,-84.517,+0325.5,2015,10,05,68.4,62.7,974.8,9.2,4.9,8.9,75.2,62.2,0.07,999.9,0,1,0,0,0,0
7014,722270,13864,33.917,-84.517,+0325.5,2015,10,11,63.5,57.7,977.3,10.0,3.8,8.9,73.4,56.3,0.0,999.9,0,0,0,0,0,0
7015,722270,13864,33.917,-84.517,+0325.5,2015,11,02,64.1,64.1,975.8,4.0,4.0,8.9,68.0,62.2,0.98,999.9,0,1,0,0,1,0
7016,722270,13864,33.917,-84.517,+0325.5,2015,11,03,64.7,64.3,979.2,4.8,3.9,7.0,66.9,63.5,1.15,999.9,0,1,0,0,0,0
7017,722270,13864,33.917,-84.517,+0325.5,2015,11,07,67.3,66.7,981.8,8.6,3.6,9.9,75.9,60.6,1.37,999.9,0,1,0,0,1,0
7018,722270,13864,33.917,-84.517,+0325.5,2015,12,19,37.0,22.5,990.7,10.0,6.4,9.9,51.3,26.8,0.0,999.9,0,0,0,0,0,0
7019,722270,13864,33.917,-84.517,+0325.5,2015,12,25,67.7,66.3,983.3,8.3,6.7,15.0,73.8,64.0,1.4,999.9,0,1,0,0,0,0
7020,722270,13864,33.917,-84.517,+0325.5,2015,12,29,63.8,59.2,977.0,8.9,5.7,11.1,71.6,53.8,1.18,999.9,0,1,0,0,0,0
7021,723110,13873,33.948,-83.328,+0239.3,2015,01,01,41.3,29.5,997.5,8.3,1.6,5.1,57.0,28.9,0.0,999.9,0,0,0,0,0,0
7022,723110,13873,33.948,-83.328,+0239.3,2015,01,12,40.7,39.5,997.1,2.3,4.0,8.0,46.9,26.1,0.16,999.9,1,1,0,0,0,0
7023,723110,13873,33.948,-83.328,+0239.3,2015,01,18,46.2,32.9,989.2,10.0,6.1,15.0,60.1,27.0,0.0,999.9,0,0,0,0,0,0
